,t,TG,DG,MG,G,ME
74,74.0,0.10584573551054954,0.13000464744249832,0.11024198764992194,0.31342145703092683,1.249958693049848
75,75.0,0.10426301565926432,0.12799277275184642,0.10864794850406484,0.3186100911843823,1.2603246429935098
76,76.0,0.1027251590133822,0.1260194510904933,0.10707676052172915,0.3236924572411226,1.2704560440033674
77,77.0,0.10122971246924162,0.12408502239117872,0.10553052988891737,0.3286685626517283,1.2803574707359076
78,78.0,0.09977441011901855,0.12218972181285273,0.10401103589740829,0.33353865980461705,1.2900334727019072
79,79.0,0.09835716300617814,0.12033369557315957,0.10251975189951495,0.33830321762070525,1.299488551914692
80,80.0,0.09697605214055538,0.11851698977256667,0.10105788046551184,0.34296290525526274,1.308727165684104
81,81.0,0.09562931825380683,0.1167395727461065,0.09962637038027183,0.3475185664865421,1.3177537135779858
82,82.0,0.09431534922655582,0.11500132807845723,0.09822593596820967,0.35197121412784327,1.3265725430101156
83,83.0,0.09303267589744091,0.11330206764245879,0.09685709201787845,0.35632199184328783,1.3351879278197885
84,84.0,0.0917799548336482,0.11164152973646771,0.0955201612325503,0.36057218159839977,1.3436040980741382
85,85.0,0.09055596320863724,0.11001939398551833,0.09421530170423226,0.3647231682698475,1.3518252037465572
86,86.0,0.08935958809193134,0.1084352766847099,0.09294253089522259,0.36877643126354087,1.3598553342744708
87,87.0,0.08818981806721449,0.10688874383772265,0.09170172750075595,0.3727335375297116,1.3676985139027238
88,88.0,0.08704573019381523,0.10537931301946293,0.09049265915584997,0.37659612456627656,1.3753587072715163
89,89.0,0.08592648721273899,0.10390645803267609,0.08931499756929712,0.3803658841206925,1.3828398077748716
90,90.0,0.084831324508152,0.10246962287778508,0.08816832387876944,0.3840445556706982,1.3901456403546035
91,91.0,0.08375954358812332,0.10106820871437441,0.08705215170105235,0.3876339229318546,1.397279982920736
92,92.0,0.08271050789367318,0.09970159435028683,0.08596593528111712,0.3911357889446663,1.4042465332895517
93,93.0,0.08168363162290215,0.09836913251633297,0.08490907182042734,0.39455199051008094,1.4110489492304623
94,94.0,0.08067837786834597,0.09707015824819457,0.08388092732114033,0.39788436303206254,1.4176908037625253
95,95.0,0.07969424697544336,0.09580398702377926,0.08288083053251044,0.40113476147234906,1.4241756335832179
96,96.0,0.07873077840518117,0.09456993059570443,0.08190808412675993,0.4043050333420979,1.4305068999528885
97,97.0,0.07778754188652992,0.09336727836484562,0.08096198006590144,0.4073970266181277,1.436688018962741
98,98.0,0.0768641308971858,0.0921953243886913,0.08004179191832678,0.4104125797312008,1.4427223484963179
99,99.0,0.07596016266357064,0.09105335713679444,0.07914678673316972,0.4133535208675312,1.4486131947487593
100,100.0,0.07507527490120292,0.08994066135341774,0.0782762329565479,0.4162216581898974,1.4543638033792377
101,101.0,0.07420911929543972,0.08885652737075936,0.07742939996590154,0.41901878123462666,1.4599773730151355
102,102.0,0.07336136196713805,0.08780024458969485,0.07660556272660629,0.4217466581176268,1.4654570459388196
103,103.0,0.07253168114434838,0.08677111079300295,0.07580400505160229,0.42440703041211236,1.4708059132099152
104,104.0,0.07171976297136307,0.08576842562610756,0.07502402518932955,0.4270016131486045,1.476027016993612
105,105.0,0.0709252991804099,0.08479150363559376,0.07426492651050226,0.42953209760889877,1.4811233510263264
106,106.0,0.07014798988561988,0.08383966495598208,0.07352603194360868,0.43200014061585534,1.4860978522337973
107,107.0,0.06938753892641425,0.08291223810369622,0.07280667885263697,0.43440737151831854,1.490953412372619
108,108.0,0.06864365293618202,0.08200856649632107,0.07210622369368808,0.4367553847405361,1.4956928696483374
109,109.0,0.0679160418079412,0.08112800286466729,0.07142403596137897,0.4390457467670785,1.5003190166316926
110,110.0,0.06720441590037107,0.08026991297806155,0.07075950936471359,0.44127998962358106,1.5048346021212637
111,111.0,0.06650849116008639,0.07943367657566916,0.07011205158253447,0.44345960901409853,1.5092423083260655
112,112.0,0.06582798120539546,0.07861868084723603,0.0694810945080711,0.44558607177168597,1.5135447871871293
113,113.0,0.06516260105159044,0.07782433533424984,0.06886608121042387,0.4476608102704631,1.5177446310408413
114,114.0,0.06451206664528608,0.07705005889142405,0.06826647897308008,0.44968522335693706,1.5218443889170885
115,115.0,0.06387609533008098,0.07629528248066555,0.06768177277465598,0.45166067728132475,1.5258465614169836
116,116.0,0.0632544063122189,0.07555945289636504,0.06711146528889672,0.4535885029035853,1.5297535937279463
117,117.0,0.06264671646963715,0.07484202997142922,0.06655508107562796,0.45546999988437165,1.5335678937844932
118,118.0,0.0620527445429182,0.0741424893712486,0.06601215400790111,0.4573064390133368,1.5372918169014156
119,119.0,0.06147221113528967,0.07346031793708455,0.06548223937918679,0.4590990584838437,1.5409276746213436
120,120.0,0.0609048391782856,0.07279501461739193,0.06496491204072968,0.4608490610989975,1.5444777240045369
121,121.0,0.06035035020645618,0.07214609698707711,0.06445975755398409,0.4625576221878873,1.547944180201739
122,122.0,0.059808469013980625,0.07151308914030444,0.06396638522912995,0.46422588401765097,1.5513292127288878
