Time	Value				
8,708333333	99367				
8,71	99278				
8,711666667	99564				
8,713333333	99440				
8,715	99906				
8,716666667	100091				
8,718333333	99406				
8,72	99096				
8,721666667	98819				
8,723333333	98011				
8,725	97698				
8,726666667	98729				
8,728333333	98427				
8,73	97655				
8,731666667	96338				
8,733333333	95596				
8,735	95743				
8,736666667	96160				
8,738333333	96406				
8,74	95372				
8,741666667	94979				
8,743333333	94868				
8,745	93631				
8,746666667	93408				
8,748333333	94173				
8,75	93665				
8,751666667	94195				
8,753333333	94643				
8,755	95280				
8,756666667	95095				
8,758333333	95523				
8,76	95205				
8,761666667	94587				
8,763333333	93680				
8,765	93228				
8,766666667	93680				
8,768333333	93124				
8,77	91828				
8,771666667	91491				
8,773333333	90438				
8,775	90734				
8,776666667	91943				
8,778333333	91510				
8,78	90667				
8,781666667	89738				
8,783333333	88560				
8,785	88037				
8,786666667	88495				
8,788333333	88804				
8,79	89504				
8,791666667	89202				
8,793333333	89284				
8,795	89448				
8,796666667	89065				
8,798333333	88159				
8,8	88356				
8,801666667	88295				
8,803333333	88620				
8,805	88758				
8,806666667	88495				
8,808333333	87592				
8,81	86698				
8,811666667	86074				
8,813333333	85566				
8,815	86283				
8,816666667	85122				
8,818333333	83323				
8,82	83318				
8,821666667	83610				
8,823333333	84820				
8,825	86411				
8,826666667	86696				
8,828333333	88058				
8,83	90509				
8,831666667	92693				
8,833333333	94791				
8,835	96980				
8,836666667	99021				
8,838333333	101471				
8,84	103690				
8,841666667	105917				
8,843333333	108085				
8,845	108117				
8,846666667	106390				
8,848333333	105071				
8,85	102340				
8,851666667	98954				
8,853333333	95445				
8,855	92665				
8,856666667	90514				
8,858333333	88900				
8,86	87703				
8,861666667	87560				
8,863333333	88212				
8,865	89432				
8,866666667	91176				
8,868333333	94226				
8,87	97465				
8,871666667	100498				
8,873333333	104583				
8,875	108463				
8,876666667	111641				
8,878333333	113259				
8,88	114008				
8,881666667	114673				
8,883333333	114258				
8,885	111963				
8,886666667	110528				
8,888333333	108531				
8,89	105625				
8,891666667	102951				
8,893333333	100367				
8,895	97907				
8,896666667	96361				
8,898333333	94198				
8,9	92145				
8,901666667	89987				
8,903333333	89532				
8,905	91123				
8,906666667	93839				
8,908333333	98538				
8,91	103839				
8,911666667	109681				
8,913333333	117614				
8,915	127517				
8,916666667	136334				
8,918333333	144692				
8,92	152677				
8,921666667	158289				
8,923333333	160984				
8,925	161311				
8,926666667	157761				
8,928333333	150826				
8,93	140522				
8,931666667	128090				
8,933333333	116327				
8,935	106067				
8,936666667	97812				
8,938333333	90863				
8,94	86024				
8,941666667	83056				
8,943333333	80093				
8,945	78337				
8,946666667	78235				
8,948333333	77688				
8,95	76336				
8,951666667	75718				
8,953333333	75201				
8,955	75169				
8,956666667	75015				
8,958333333	74251				
8,96	73305				
8,961666667	72867				
8,963333333	72408				
8,965	71873				
8,966666667	72849				
8,968333333	74493				
8,97	75603				
8,971666667	74973				
8,973333333	74368				
8,975	75277				
8,976666667	76570				
8,978333333	76518				
8,98	76819				
8,981666667	76012				
8,983333333	75538				
8,985	74720				
8,986666667	73955				
8,988333333	73328				
8,99	72308				
8,991666667	71420				
8,993333333	71033				
8,995	70794				
8,996666667	70524				
8,998333333	69428				
9	68277				
9,001666667	67217				
9,003333333	66187				
9,005	65810				
9,006666667	66331				
9,008333333	65467				
9,01	65218				
9,011666667	65208				
9,013333333	65926				
9,015	66441				
9,016666667	65737				
9,018333333	65802				
9,02	66582				
9,021666667	67079				
9,023333333	67630				
9,025	68484				
9,026666667	69489				
9,028333333	70131				
9,03	70036				
9,031666667	69976				
9,033333333	70070				
9,035	69852				
9,036666667	70717				
9,038333333	72863				
9,04	75180				
9,041666667	78652				
9,043333333	83608				
9,045	90356				
9,046666667	99155				
9,048333333	110111				
9,05	121756				
9,051666667	134839				
9,053333333	148142				
9,055	161288				
9,056666667	175476				
9,058333333	192519				
9,06	211840				
9,061666667	229116				
9,063333333	247904				
9,065	267461				
9,066666667	289134				
9,068333333	310006				
9,07	331245				
9,071666667	351697				
9,073333333	372200				
9,075	392289				
9,076666667	415599				
9,078333333	438478				
9,08	463014				
9,081666667	486119				
9,083333333	509715				
9,085	531820				
9,086666667	551925				
9,088333333	573451				
9,09	593974				
9,091666667	619268				
9,093333333	640752				
9,095	658792				
9,096666667	682087				
9,098333333	706467				
9,1	725225				
9,101666667	740031				
9,103333333	747639				
9,105	768392				
9,106666667	794237				
9,108333333	818959				
9,11	848034				
9,111666667	873754				
9,113333333	900854				
9,115	920868				
9,116666667	941464				
9,118333333	969721				
9,12	971812				
9,121666667	877067				
9,123333333	570760				
9,125	255036				
9,126666667	123927				
9,128333333	93362				
9,13	86838				
9,131666667	84715				
9,133333333	82718				
9,135	81550				
9,136666667	81540				
9,138333333	80623				
9,14	79734				
9,141666667	79368				
9,143333333	78915				
9,145	77932				
9,146666667	76877				
9,148333333	75768				
9,15	75909				
9,151666667	75417				
9,153333333	75446				
9,155	75375				
9,156666667	74584				
9,158333333	74354				
9,16	74491				
9,161666667	73772				
9,163333333	72868				
9,165	71557				
9,166666667	71040				
9,168333333	71827				
9,17	72172				
9,171666667	71687				
9,173333333	70837				
9,175	70405				
9,176666667	70008				
9,178333333	69771				
9,18	69509				
9,181666667	69225				
9,183333333	68878				
9,185	67944				
9,186666667	67664				
9,188333333	67356				
9,19	66244				
9,191666667	65386				
9,193333333	65138				
9,195	64954				
9,196666667	63819				
9,198333333	63154				
9,2	63655				
9,201666667	63683				
9,203333333	63764				
9,205	63617				
9,206666667	62991				
9,208333333	62981				
9,21	62791				
9,211666667	62554				
9,213333333	62211				
9,215	61804				
9,216666667	60990				
9,218333333	60749				
9,22	60783				
9,221666667	60903				
9,223333333	61149				
9,225	60821				
9,226666667	60105				
9,228333333	59975				
9,23	59433				
9,231666667	59116				
9,233333333	59373				
9,235	59422				
9,236666667	58635				
9,238333333	57559				
9,24	57663				
9,241666667	57619				
9,243333333	57753				
9,245	57504				
9,246666667	57076				
9,248333333	57274				
9,25	57599				
9,251666667	57453				
9,253333333	56998				
9,255	56299				
9,256666667	55880				
9,258333333	55613				
9,26	55794				
9,261666667	56033				
9,263333333	56061				
9,265	55485				
9,266666667	54685				
9,268333333	54251				
9,27	54286				
9,271666667	54192				
9,273333333	54410				
9,275	54331				
9,276666667	54053				
9,278333333	53916				
9,28	53862				
9,281666667	53897				
9,283333333	53450				
9,285	53020				
9,286666667	52833				
9,288333333	52893				
9,29	52748				
9,291666667	52911				
9,293333333	52752				
9,295	52428				
9,296666667	52099				
9,298333333	51675				
9,3	51358				
9,301666667	51330				
9,303333333	51455				
9,305	51397				
9,306666667	50788				
9,308333333	50867				
9,31	51177				
9,311666667	51120				
9,313333333	51039				
9,315	50967				
9,316666667	50915				
9,318333333	50512				
9,32	49720				
9,321666667	49485				
9,323333333	48990				
9,325	48635				
9,326666667	49124				
9,328333333	49288				
9,33	49350				
9,331666667	48760				
9,333333333	48541				
9,335	48643				
9,336666667	48622				
9,338333333	49021				
9,34	49465				
9,341666667	49592				
9,343333333	49612				
9,345	48910				
9,346666667	48543				
9,348333333	47925				
9,35	47348				
9,351666667	47689				
9,353333333	47843				
9,355	47713				
9,356666667	47706				
9,358333333	47383				
9,36	46995				
9,361666667	46930				
9,363333333	47008				
9,365	47130				
9,366666667	46716				
9,368333333	46189				
9,37	46136				
9,371666667	46050				
9,373333333	45736				
9,375	45931				
9,376666667	46050				
9,378333333	45586				
9,38	45163				
9,381666667	45133				
9,383333333	44872				
9,385	44686				
9,386666667	44719				
9,388333333	44845				
9,39	44667				
9,391666667	44667				
9,393333333	44310				
9,395	44203				
9,396666667	44241				
9,398333333	43710				
9,4	43511				
9,401666667	43263				
9,403333333	42997				
9,405	42848				
9,406666667	42774				
9,408333333	42617				
9,41	42025				
9,411666667	41564				
9,413333333	41326				
9,415	41169				
9,416666667	40691				
9,418333333	40453				
9,42	40723				
9,421666667	41355				
9,423333333	41521				
9,425	41084				
9,426666667	40480				
9,428333333	40369				
9,43	39911				
9,431666667	40028				
9,433333333	40191				
9,435	40424				
9,436666667	40434				
9,438333333	39712				
9,44	39291				
9,441666667	39216				
9,443333333	38989				
9,445	39311				
9,446666667	39120				
9,448333333	39065				
9,45	38982				
9,451666667	38130				
9,453333333	38087				
9,455	38530				
9,456666667	38554				
9,458333333	38442				
9,46	38219				
9,461666667	38026				
9,463333333	38305				
9,465	38468				
9,466666667	38744				
9,468333333	38779				
9,47	39021				
9,471666667	39671				
9,473333333	40478				
9,475	41475				
9,476666667	42356				
9,478333333	43540				
9,48	44854				
9,481666667	46284				
9,483333333	48052				
9,485	49928				
9,486666667	52001				
9,488333333	53740				
9,49	54520				
9,491666667	55037				
9,493333333	55270				
9,495	54489				
9,496666667	53285				
9,498333333	51503				
9,5	49164				
9,501666667	47053				
9,503333333	44801				
9,505	43010				
9,506666667	41542				
9,508333333	40257				
9,51	39518				
9,511666667	38682				
9,513333333	37985				
9,515	37893				
9,516666667	37476				
9,518333333	37304				
9,52	36956				
9,521666667	36831				
9,523333333	36845				
9,525	36569				
9,526666667	36272				
9,528333333	36152				
9,53	35630				
9,531666667	35497				
9,533333333	35361				
9,535	35209				
9,536666667	35285				
9,538333333	35090				
9,54	35016				
9,541666667	34663				
9,543333333	34596				
9,545	34529				
9,546666667	34513				
9,548333333	34322				
9,55	33999				
9,551666667	33637				
9,553333333	33274				
9,555	33030				
9,556666667	32659				
9,558333333	32488				
9,56	32624				
9,561666667	32797				
9,563333333	32518				
9,565	32390				
9,566666667	32257				
9,568333333	32194				
9,57	31965				
9,571666667	32074				
9,573333333	32401				
9,575	32381				
9,576666667	32252				
9,578333333	32156				
9,58	32035				
9,581666667	31987				
9,583333333	32190				
9,585	31927				
9,586666667	31852				
9,588333333	31548				
9,59	31346				
9,591666667	31162				
9,593333333	31310				
9,595	31261				
9,596666667	31483				
9,598333333	31407				
9,6	31337				
9,601666667	31336				
9,603333333	31392				
9,605	31336				
9,606666667	31082				
9,608333333	30858				
9,61	30701				
9,611666667	30412				
9,613333333	30607				
9,615	30458				
9,616666667	30144				
9,618333333	29811				
9,62	29703				
9,621666667	29859				
9,623333333	30069				
9,625	30370				
9,626666667	30244				
9,628333333	30258				
9,63	30487				
9,631666667	31332				
9,633333333	32017				
9,635	32706				
9,636666667	33372				
9,638333333	33992				
9,64	34525				
9,641666667	35218				
9,643333333	35617				
9,645	35853				
9,646666667	35951				
9,648333333	35637				
9,65	35281				
9,651666667	34694				
9,653333333	33923				
9,655	33202				
9,656666667	32619				
9,658333333	31936				
9,66	31369				
9,661666667	31074				
9,663333333	30952				
9,665	30742				
9,666666667	30456				
9,668333333	29945				
9,67	29526				
9,671666667	29220				
9,673333333	29302				
9,675	29275				
9,676666667	29117				
9,678333333	28965				
9,68	28725				
9,681666667	28398				
9,683333333	28190				
9,685	28026				
9,686666667	27813				
9,688333333	27600				
9,69	27647				
9,691666667	27574				
9,693333333	27532				
9,695	27358				
9,696666667	27187				
9,698333333	26979				
9,7	26838				
9,701666667	26794				
9,703333333	26581				
9,705	26309				
9,706666667	25910				
9,708333333	25797				
9,71	25647				
9,711666667	25633				
9,713333333	25567				
9,715	25633				
9,716666667	25728				
9,718333333	25776				
9,72	25702				
9,721666667	25607				
9,723333333	25238				
9,725	25076				
9,726666667	25010				
9,728333333	24819				
9,73	24488				
9,731666667	24366				
9,733333333	24282				
9,735	24243				
9,736666667	24225				
9,738333333	24105				
9,74	24015				
9,741666667	23934				
9,743333333	23776				
9,745	23832				
9,746666667	23873				
9,748333333	23766				
9,75	23539				
9,751666667	23341				
9,753333333	23381				
9,755	23392				
9,756666667	23419				
9,758333333	23248				
9,76	23143				
9,761666667	23243				
9,763333333	23385				
9,765	23423				
9,766666667	23295				
9,768333333	23205				
9,77	23165				
9,771666667	22988				
9,773333333	22894				
9,775	22806				
9,776666667	22567				
9,778333333	22568				
9,78	22371				
9,781666667	22301				
9,783333333	22274				
9,785	22249				
9,786666667	22289				
9,788333333	22235				
9,79	22119				
9,791666667	22024				
9,793333333	21927				
9,795	21930				
9,796666667	21853				
9,798333333	21767				
9,8	21728				
9,801666667	21604				
9,803333333	21598				
9,805	21541				
9,806666667	21481				
9,808333333	21449				
9,81	21275				
9,811666667	21190				
9,813333333	21095				
9,815	21085				
9,816666667	21190				
9,818333333	21071				
9,82	20883				
9,821666667	20794				
9,823333333	20780				
9,825	20735				
9,826666667	20668				
9,828333333	20620				
9,83	20648				
9,831666667	20557				
9,833333333	20583				
9,835	20442				
9,836666667	20413				
9,838333333	20322				
9,84	20249				
9,841666667	20159				
9,843333333	20081				
9,845	19955				
9,846666667	19950				
9,848333333	19751				
9,85	19773				
9,851666667	19764				
9,853333333	19937				
9,855	20011				
9,856666667	19869				
9,858333333	19680				
9,86	19441				
9,861666667	19407				
9,863333333	19409				
9,865	19425				
9,866666667	19385				
9,868333333	19343				
9,87	19290				
9,871666667	19283				
9,873333333	19268				
9,875	19266				
9,876666667	19190				
9,878333333	18970				
9,88	18758				
9,881666667	18733				
9,883333333	18796				
9,885	18901				
9,886666667	18785				
9,888333333	18552				
9,89	18408				
9,891666667	18266				
9,893333333	18266				
9,895	18309				
9,896666667	18371				
9,898333333	18340				
9,9	18309				
9,901666667	18034				
9,903333333	17861				
9,905	17895				
9,906666667	17897				
9,908333333	17796				
9,91	17832				
9,911666667	17859				
9,913333333	17969				
9,915	17984				
9,916666667	18004				
9,918333333	17979				
9,92	17694				
9,921666667	17437				
9,923333333	17372				
9,925	17365				
9,926666667	17348				
9,928333333	17207				
9,93	17051				
9,931666667	16962				
9,933333333	17044				
9,935	16985				
9,936666667	16930				
9,938333333	16984				
9,94	16868				
9,941666667	16788				
9,943333333	16722				
9,945	16719				
9,946666667	16663				
9,948333333	16625				
9,95	16534				
9,951666667	16492				
9,953333333	16401				
9,955	16378				
9,956666667	16360				
9,958333333	16344				
9,96	16290				
9,961666667	16207				
9,963333333	16130				
9,965	16132				
9,966666667	16137				
9,968333333	16054				
9,97	16028				
9,971666667	15927				
9,973333333	15882				
9,975	15829				
9,976666667	15758				
9,978333333	15669				
9,98	15646				
9,981666667	15582				
9,983333333	15544				
9,985	15551				
9,986666667	15631				
9,988333333	15451				
9,99	15407				
9,991666667	15355				
9,993333333	15323				
9,995	15458				
9,996666667	15668				
9,998333333	15834				
10	15995				
10,00166667	16261				
10,00333333	16671				
10,005	17332				
10,00666667	18260				
10,00833333	19302				
10,01	20597				
10,01166667	22174				
10,01333333	23972				
10,015	26081				
10,01666667	28287				
10,01833333	30704				
10,02	33168				
10,02166667	35531				
10,02333333	38457				
10,025	41850				
10,02666667	45581				
10,02833333	49558				
10,03	53959				
10,03166667	58906				
10,03333333	64444				
10,035	70701				
10,03666667	77471				
10,03833333	84660				
10,04	93114				
10,04166667	101795				
10,04333333	110732				
10,045	120256				
10,04666667	130671				
10,04833333	141803				
10,05	152373				
10,05166667	162825				
10,05333333	173672				
10,055	185558				
10,05666667	196721				
10,05833333	207211				
10,06	218768				
10,06166667	228504				
10,06333333	237038				
10,065	248160				
10,06666667	262261				
10,06833333	272116				
10,07	279336				
10,07166667	286004				
10,07333333	292302				
10,075	300749				
10,07666667	309782				
10,07833333	315519				
10,08	320479				
10,08166667	323132				
10,08333333	329711				
10,085	332780				
10,08666667	333935				
10,08833333	337880				
10,09	343129				
10,09166667	344705				
10,09333333	348794				
10,095	353243				
10,09666667	360334				
10,09833333	367103				
10,1	370733				
10,10166667	376233				
10,10333333	384076				
10,105	391777				
10,10666667	406239				
10,10833333	420285				
10,11	431070				
10,11166667	440977				
10,11333333	451372				
10,115	470084				
10,11666667	486549				
10,11833333	502494				
10,12	515985				
10,12166667	526500				
10,12333333	535806				
10,125	547223				
10,12666667	560533				
10,12833333	572688				
10,13	586807				
10,13166667	600743				
10,13333333	616552				
10,135	631221				
10,13666667	643084				
10,13833333	660300				
10,14	680245				
10,14166667	693653				
10,14333333	698942				
10,145	710495				
10,14666667	729724				
10,14833333	757062				
10,15	775793				
10,15166667	784957				
10,15333333	801647				
10,155	815436				
10,15666667	824595				
10,15833333	834689				
10,16	845608				
10,16166667	857977				
10,16333333	870777				
10,165	889005				
10,16666667	908259				
10,16833333	921531				
10,17	940991				
10,17166667	956262				
10,17333333	962174				
10,175	973780				
10,17666667	993924				
10,17833333	1022264				
10,18	1043902				
10,18166667	1051508				
10,18333333	1055142				
10,185	1073241				
10,18666667	1094580				
10,18833333	1121749				
10,19	1131133				
10,19166667	1139331				
10,19333333	1149929				
10,195	1157058				
10,19666667	1169846				
10,19833333	1194289				
10,2	1211256				
10,20166667	1227557				
10,20333333	1239197				
10,205	1247996				
10,20666667	1264676				
10,20833333	1289443				
10,21	1313572				
10,21166667	1326566				
10,21333333	1326930				
10,215	1322754				
10,21666667	1334505				
10,21833333	1350720				
10,22	1377290				
10,22166667	1395735				
10,22333333	1406033				
10,225	1410857				
10,22666667	1426461				
10,22833333	1444112				
10,23	1458497				
10,23166667	1477553				
10,23333333	1496554				
10,235	1504193				
10,23666667	1522808				
10,23833333	1532676				
10,24	1553367				
10,24166667	1577066				
10,24333333	1606981				
10,245	1623507				
10,24666667	1622338				
10,24833333	1630234				
10,25	1646838				
10,25166667	1666615				
10,25333333	1701017				
10,255	1727957				
10,25666667	1744222				
10,25833333	1764218				
10,26	1780323				
10,26166667	1794482				
10,26333333	1798478				
10,265	1805106				
10,26666667	1809412				
10,26833333	1811686				
10,27	1832287				
10,27166667	1849679				
10,27333333	1866531				
10,275	1895693				
10,27666667	1900882				
10,27833333	1910678				
10,28	1914722				
10,28166667	1925010				
10,28333333	1927470				
10,285	1933829				
10,28666667	1950935				
10,28833333	1961151				
10,29	1972647				
10,29166667	1993424				
10,29333333	2014490				
10,295	2035441				
10,29666667	2068644				
10,29833333	2089516				
10,3	2098960				
10,30166667	2103520				
10,30333333	2138270				
10,305	2157230				
10,30666667	2176787				
10,30833333	2181514				
10,31	2196216				
10,31166667	2229697				
10,31333333	2242947				
10,315	2242293				
10,31666667	2256019				
10,31833333	2270358				
10,32	2293006				
10,32166667	2322947				
10,32333333	2350219				
10,325	2374987				
10,32666667	2374041				
10,32833333	2357958				
10,33	2378313				
10,33166667	2410622				
10,33333333	2438392				
10,335	2460668				
10,33666667	2475503				
10,33833333	2490800				
10,34	2478500				
10,34166667	2464641				
10,34333333	2473900				
10,345	2484931				
10,34666667	2482408				
10,34833333	2492309				
10,35	2521478				
10,35166667	2560570				
10,35333333	2576666				
10,355	2601053				
10,35666667	2591540				
10,35833333	2615229				
10,36	2648751				
10,36166667	2666972				
10,36333333	2691719				
10,365	2702257				
10,36666667	2725516				
10,36833333	2751393				
10,37	2751603				
10,37166667	2747605				
10,37333333	2760218				
10,375	2761847				
10,37666667	2769309				
10,37833333	2772733				
10,38	2784315				
10,38166667	2802189				
10,38333333	2820354				
10,385	2840220				
10,38666667	2874526				
10,38833333	2895130				
10,39	2911714				
10,39166667	2916845				
10,39333333	2914263				
10,395	2923365				
10,39666667	2945708				
10,39833333	2969858				
10,4	2981560				
10,40166667	3000427				
10,40333333	3038242				
10,405	3058770				
10,40666667	3066577				
10,40833333	3080211				
10,41	3084633				
10,41166667	3093007				
10,41333333	3089869				
10,415	3105261				
10,41666667	3103488				
10,41833333	3098797				
10,42	3104536				
10,42166667	3149587				
10,42333333	3206838				
10,425	3238622				
10,42666667	3240877				
10,42833333	3248046				
10,43	3232782				
10,43166667	3222222				
10,43333333	3220200				
10,435	3215308				
10,43666667	3230712				
10,43833333	3265736				
10,44	3272200				
10,44166667	3273310				
10,44333333	3298775				
10,445	3291274				
10,44666667	3268926				
10,44833333	3262443				
10,45	3284905				
10,45166667	3334914				
10,45333333	3356720				
10,455	3359735				
10,45666667	3366791				
10,45833333	3407304				
10,46	3458362				
10,46166667	3506906				
10,46333333	3514482				
10,465	3513046				
10,46666667	3516451				
10,46833333	3521638				
10,47	3512584				
10,47166667	3525391				
10,47333333	3557076				
10,475	3543556				
10,47666667	3506953				
10,47833333	3510520				
10,48	3518991				
10,48166667	3555489				
10,48333333	3599700				
10,485	3641019				
10,48666667	3678556				
10,48833333	3683497				
10,49	3710981				
10,49166667	3721093				
10,49333333	3737038				
10,495	3775705				
10,49666667	3782555				
10,49833333	3759750				
10,5	3726135				
10,50166667	3657833				
10,50333333	3459103				
10,505	3169653				
10,50666667	2394132				
10,50833333	1033851				
10,51	499750				
10,51166667	470480				
10,51333333	530923				
10,515	591684				
10,51666667	650099				
10,51833333	706728				
10,52	754703				
10,52166667	793689				
10,52333333	831635				
10,525	871770				
10,52666667	917388				
10,52833333	962156				
10,53	1001777				
10,53166667	1037499				
10,53333333	1068836				
10,535	1054908				
10,53666667	849009				
10,53833333	442733				
10,54	212964				
10,54166667	151163				
10,54333333	138921				
10,545	136544				
10,54666667	135312				
10,54833333	135625				
10,55	136554				
10,55166667	136535				
10,55333333	136923				
10,555	137772				
10,55666667	138633				
10,55833333	139078				
10,56	138121				
10,56166667	136985				
10,56333333	135893				
10,565	135298				
10,56666667	135159				
10,56833333	135575				
10,57	135436				
10,57166667	134550				
10,57333333	133651				
10,575	133449				
10,57666667	133390				
10,57833333	133966				
10,58	132558				
10,58166667	129846				
10,58333333	128730				
10,585	128955				
10,58666667	130314				
10,58833333	131899				
10,59	132835				
10,59166667	133793				
10,59333333	135759				
10,595	136427				
10,59666667	137703				
10,59833333	138373				
10,6	138987				
10,60166667	137345				
10,60333333	135851				
10,605	134378				
10,60666667	131572				
10,60833333	128069				
10,61	126136				
10,61166667	125393				
10,61333333	124421				
10,615	123476				
10,61666667	122975				
10,61833333	121863				
10,62	122667				
10,62166667	123771				
10,62333333	123929				
10,625	123503				
10,62666667	123026				
10,62833333	122914				
10,63	122333				
10,63166667	120926				
10,63333333	119272				
10,635	119358				
10,63666667	119892				
10,63833333	121478				
10,64	121334				
10,64166667	120545				
10,64333333	120915				
10,645	122125				
10,64666667	122355				
10,64833333	122463				
10,65	122295				
10,65166667	123764				
10,65333333	124089				
10,655	124691				
10,65666667	125194				
10,65833333	125144				
10,66	125974				
10,66166667	126444				
10,66333333	127129				
10,665	128193				
10,66666667	129289				
10,66833333	130021				
10,67	131958				
10,67166667	133798				
10,67333333	135095				
10,675	137297				
10,67666667	138687				
10,67833333	138074				
10,68	138105				
10,68166667	138592				
10,68333333	139529				
10,685	139840				
10,68666667	138633				
10,68833333	136245				
10,69	134409				
10,69166667	132803				
10,69333333	131757				
10,695	129300				
10,69666667	126965				
10,69833333	125084				
10,7	124046				
10,70166667	122754				
10,70333333	121380				
10,705	120663				
10,70666667	119190				
10,70833333	117326				
10,71	116798				
10,71166667	116988				
10,71333333	117479				
10,715	118256				
10,71666667	118177				
10,71833333	117975				
10,72	118111				
10,72166667	117972				
10,72333333	117699				
10,725	117455				
10,72666667	116793				
10,72833333	117486				
10,73	117431				
10,73166667	116662				
10,73333333	116822				
10,735	117464				
10,73666667	117587				
10,73833333	116811				
10,74	116467				
10,74166667	116021				
10,74333333	115339				
10,745	115220				
10,74666667	116156				
10,74833333	115851				
10,75	115315				
10,75166667	115433				
10,75333333	115683				
10,755	115378				
10,75666667	115932				
10,75833333	115848				
10,76	116095				
10,76166667	116745				
10,76333333	117713				
10,765	116796				
10,76666667	116054				
10,76833333	115278				
10,77	114511				
10,77166667	114594				
10,77333333	114450				
10,775	114730				
10,77666667	115498				
10,77833333	115896				
10,78	116548				
10,78166667	117570				
10,78333333	118808				
10,785	118698				
10,78666667	118118				
10,78833333	117317				
10,79	117010				
10,79166667	116610				
10,79333333	115930				
10,795	116563				
10,79666667	116714				
10,79833333	118129				
10,8	120265				
10,80166667	121046				
10,80333333	121356				
10,805	121764				
10,80666667	122604				
10,80833333	123893				
10,81	125321				
10,81166667	126154				
10,81333333	126220				
10,815	125545				
10,81666667	124538				
10,81833333	124192				
10,82	124669				
10,82166667	124847				
10,82333333	124005				
10,825	122369				
10,82666667	120842				
10,82833333	119766				
10,83	118957				
10,83166667	116926				
10,83333333	115418				
10,835	115000				
10,83666667	114858				
10,83833333	114234				
10,84	114626				
10,84166667	114882				
10,84333333	114750				
10,845	114989				
10,84666667	115698				
10,84833333	115444				
10,85	115120				
10,85166667	114339				
10,85333333	113969				
10,855	114134				
10,85666667	114407				
10,85833333	114080				
10,86	114600				
10,86166667	115302				
10,86333333	116435				
10,865	117972				
10,86666667	119620				
10,86833333	121749				
10,87	123161				
10,87166667	123523				
10,87333333	124551				
10,875	124305				
10,87666667	123512				
10,87833333	123537				
10,88	122892				
10,88166667	121753				
10,88333333	120630				
10,885	119836				
10,88666667	119126				
10,88833333	118543				
10,89	118933				
10,89166667	119008				
10,89333333	118986				
10,895	119869				
10,89666667	120392				
10,89833333	119775				
10,9	119418				
10,90166667	120099				
10,90333333	119981				
10,905	119086				
10,90666667	117959				
10,90833333	118025				
10,91	118452				
10,91166667	118422				
10,91333333	116791				
10,915	115563				
10,91666667	115917				
10,91833333	115751				
10,92	114932				
10,92166667	114581				
10,92333333	113950				
10,925	112634				
10,92666667	112331				
10,92833333	112696				
10,93	112578				
10,93166667	112148				
10,93333333	112464				
10,935	112576				
10,93666667	112350				
10,93833333	112322				
10,94	113472				
10,94166667	112279				
10,94333333	111680				
10,945	110929				
10,94666667	110609				
10,94833333	110567				
10,95	110935				
10,95166667	111028				
10,95333333	111878				
10,955	112879				
10,95666667	112449				
10,95833333	111926				
10,96	112421				
10,96166667	114199				
10,96333333	115224				
10,965	114684				
10,96666667	115106				
10,96833333	115809				
10,97	117012				
10,97166667	118569				
10,97333333	120686				
10,975	121764				
10,97666667	122501				
10,97833333	123789				
10,98	123816				
10,98166667	123364				
10,98333333	123017				
10,985	122178				
10,98666667	122302				
10,98833333	121526				
10,99	119941				
10,99166667	119062				
10,99333333	117814				
10,995	116979				
10,99666667	116653				
10,99833333	116684				
11	115864				
11,00166667	115294				
11,00333333	114958				
11,005	115877				
11,00666667	115978				
11,00833333	116627				
11,01	118074				
11,01166667	120405				
11,01333333	122844				
11,015	125070				
11,01666667	126822				
11,01833333	127881				
11,02	130983				
11,02166667	134121				
11,02333333	137627				
11,025	139916				
11,02666667	140978				
11,02833333	140670				
11,03	140551				
11,03166667	139687				
11,03333333	138511				
11,035	136446				
11,03666667	132942				
11,03833333	129565				
11,04	127774				
11,04166667	125341				
11,04333333	122725				
11,045	120759				
11,04666667	119401				
11,04833333	116896				
11,05	115226				
11,05166667	113651				
11,05333333	111924				
11,055	110453				
11,05666667	109913				
11,05833333	110556				
11,06	110607				
11,06166667	110810				
11,06333333	110758				
11,065	110400				
11,06666667	109888				
11,06833333	110948				
11,07	111432				
11,07166667	111498				
11,07333333	111939				
11,075	111848				
11,07666667	111794				
11,07833333	112264				
11,08	112501				
11,08166667	112544				
11,08333333	111479				
11,085	110831				
11,08666667	111216				
11,08833333	111701				
11,09	111034				
11,09166667	111473				
11,09333333	111263				
11,095	110423				
11,09666667	110658				
11,09833333	110451				
11,1	110136				
11,10166667	109588				
11,10333333	108866				
11,105	108827				
11,10666667	109667				
11,10833333	109958				
11,11	109263				
11,11166667	109002				
11,11333333	109312				
11,115	109108				
11,11666667	108776				
11,11833333	109145				
11,12	108731				
11,12166667	108666				
11,12333333	108820				
11,125	108230				
11,12666667	108776				
11,12833333	109509				
11,13	109535				
11,13166667	108654				
11,13333333	108326				
11,135	108951				
11,13666667	110622				
11,13833333	110929				
11,14	110545				
11,14166667	110671				
11,14333333	110262				
11,145	109809				
11,14666667	110168				
11,14833333	109416				
11,15	108985				
11,15166667	109633				
11,15333333	110421				
11,155	111457				
11,15666667	111461				
11,15833333	111009				
11,16	110966				
11,16166667	110673				
11,16333333	109871				
11,165	109356				
11,16666667	109032				
11,16833333	108915				
11,17	108846				
